8 184 125.0
8 188 -177.60492
8 192 224.2779
8 196 258.5901
8 199 40.18
8 204 121.5
8 205 56.0
8 209 169.45981
8 213 137.8624
8 214 190.8
8 215 170.3769
8 223 -26.56844
8 225 168.01
8 231 -29.0
8 235 245.6211
8 242 99.9
8 243 182.18033
9 0 88.6669
9 1 43.0
9 2 152.074
9 3 289.3871
9 7 70.392
9 15 190.0
9 17 93.27141
9 27 288.33613
9 29 165.0
9 30 2.036
9 32 234.23
9 33 130.8
9 36 107.2
9 38 -56.989
9 45 99.9856
9 52 130.0
9 53 181.5
9 54 153.1
9 56 81.39898
9 57 270.984
9 63 132.6
9 64 192.57
9 81 210.0
9 82 91.99162
9 87 -0.5979
9 96 164.73489
9 98 262.8
9 100 -65.1
9 108 172.304
9 110 84.7
9 113 139.0
9 116 -30.8702
9 126 233.31
9 127 144.0
9 138 136.0
9 147 178.6099
9 148 97.0
9 158 9.1591
9 159 52.78
9 160 -193.9606
9 170 87.96
9 172 -53.1
9 178 48.5
9 179 95.04156
9 181 155.62827
9 182 10.071
9 192 265.958
9 193 78.3332
9 198 -133.49
9 201 243.961
9 203 249.9637
9 205 208.68
9 206 142.0664
9 210 158.714
9 212 194.0
9 214 150.28904
9 215 208.263
9 218 1.0
9 221 154.2
9 223 6.74
9 224 -95.5
9 231 211.5865
9 238 47.1
9 246 93.568
10 2 169.0
10 10 104.75
10 13 142.5
10 18 300.153
10 21 83.21
10 23 73.568
10 31 234.54104
10 32 154.7422
10 34 236.592
10 38 -58.44096
10 45 141.63412
10 46 113.83203
10 51 -120.1994
10 52 -19.804
10 54 107.7
10 57 99.5
10 60 -64.014
10 66 197.612
10 74 66.08
10 82 248.23
10 85 100.0
10 86 114.57416
10 91 302.7576
10 93 119.62
10 108 -43.63
10 113 73.35283
10 115 128.18312
10 119 16.1
10 121 149.76
10 123 -72.56
10 125 -82.3
10 131 120.159
10 137 83.84318
10 139 140.699
10 145 38.357
10 157 331.0
10 162 175.0
10 168 99.37
10 185 48.3112
10 187 120.0
10 190 126.7
10 198 152.9945
10 199 217.0
10 200 68.7546
10 203 106.29
10 207 111.0211
10 209 -47.1
10 210 302.03051
10 213 67.045
10 214 72.80057
10 219 88.71
10 220 216.2984
10 225 260.74
10 240 38.22
10 245 79.91085
10 248 216.0
10 249 241.7948
11 2 -9.6
11 6 16.44
11 8 319.22333
11 15 170.043
11 22 -1.85628
11 24 125.0
11 25 74.0
11 27 19.68
11 35 -0.0
11 41 32.0
11 45 255.0
11 46 -145.9
11 48 10.6
11 50 36.06
11 61 194.0
11 66 136.71864
11 73 227.0
11 75 129.2
11 79 161.0
11 81 171.705
11 86 -14.62279
11 87 -38.8
11 92 158.5
11 93 144.522
11 94 89.9
11 101 146.7
11 102 182.0247
11 103 209.719
11 105 162.9475
11 109 142.73394
11 111 40.4742
11 112 231.7
11 117 20.62
11 121 136.974
11 125 35.17747
11 132 161.0
11 134 167.40881
11 139 0.19
11 141 3.87
11 146 246.19
11 152 24.2389
11 156 33.44
11 158 249.1535
11 164 58.0
11 170 291.002
11 172 240.73
11 179 91.4053
11 183 28.65
11 184 -75.45
11 188 124.2327
11 204 -90.915
11 207 -12.1455
11 213 108.429
11 225 4.07339
11 229 96.84
11 230 151.35284
11 235 115.356
11 236 250.8704
11 239 138.0
11 244 34.098
11 246 122.433
12 0 11.2842
12 2 215.2
12 5 181.13
12 15 45.7221
12 23 274.0
12 26 87.22
12 27 79.7
12 29 55.0
12 31 297.535
12 33 -94.1
12 38 118.51
12 39 97.19
12 46 191.201
12 52 181.1981
12 61 153.1
12 74 105.90121
12 78 -90.64
12 81 121.0
12 83 -43.568
12 87 286.13365
12 88 141.4
12 89 110.396
12 90 158.6562
12 95 -20.7
12 100 -23.76263
12 103 165.56
12 114 33.3
12 115 49.0
12 116 44.15279
12 119 35.2846
12 120 185.926
12 141 10.5
12 146 131.0
12 148 120.9
12 165 98.64
12 166 172.97956
12 177 115.842
12 183 7.06
12 187 -65.0
12 194 148.91
12 203 101.26093
12 205 144.9888
12 210 238.1872
12 211 273.6
12 214 178.5265
12 226 19.034
12 232 83.49909
12 243 105.0
12 247 106.449
13 0 148.5
13 5 237.74
13 18 122.6
13 24 140.7
13 25 10.0
13 26 -49.63
13 30 -138.422
13 39 45.0
13 42 125.0
13 50 151.7
13 52 -8.497
13 56 135.0
13 58 261.8056
13 59 100.0
13 61 -55.5
13 68 83.11
13 74 161.2
13 76 155.3
13 85 99.96853
13 93 69.289
13 96 150.5936
13 97 -65.52
13 99 271.17
13 107 164.78
13 108 115.0
13 109 100.8
13 110 132.53865
13 111 20.95777
13 112 -22.9
13 115 33.3069
13 118 184.357
13 123 184.85
13 126 -46.97
13 127 -66.08
13 130 71.48406
13 139 63.3994
13 143 23.9
13 148 153.0
13 156 185.937
13 157 91.837
13 161 175.932
13 164 127.0
13 165 122.8473
13 168 38.9612
13 172 126.6859
13 173 157.9
13 174 -6.097
13 175 268.7
13 176 159.91
13 177 68.3612
13 185 116.651
13 189 77.7474
13 192 -97.2
13 193 29.8
13 195 122.6
13 196 74.3095
13 198 -20.48733
13 204 314.75
13 208 -62.5762
13 211 -33.14
13 212 166.0
13 213 60.5
13 215 -35.4695
13 217 50.0
13 225 -21.0
13 231 293.037
13 234 90.86
13 236 71.0
13 238 95.2
13 239 135.13
13 241 96.0
13 244 249.8186
13 247 76.76
14 0 64.2605
14 2 -135.231
14 3 24.3
14 4 140.97
14 6 94.4916
14 14 138.2734
14 18 156.58665
14 20 50.9
14 29 136.2
14 37 54.914
14 40 55.0
14 53 200.94
14 57 175.0
14 60 47.12
14 69 167.624
14 73 196.8
14 77 241.365
14 79 155.81193
14 89 -65.93303
14 90 144.1
14 94 155.6
14 102 21.0
14 114 -45.7
14 115 78.2522
14 120 87.1814
14 122 211.3252
14 124 125.0
14 126 268.14382
14 138 288.11
14 145 25.679
14 154 -26.6414
14 156 273.766
14 157 147.49952
14 159 22.54135
14 166 59.6
14 170 319.52
14 171 260.4991
14 182 64.0
14 194 139.0
14 198 19.63889
14 199 101.0
14 202 61.0
14 205 256.39
14 207 110.2
14 210 144.34
14 213 247.14
14 214 97.2
14 225 126.0
14 227 135.8
14 233 301.0
14 236 146.0
14 238 118.52
14 248 107.6902
14 249 87.419
15 1 190.84
15 2 82.0
15 4 124.599
15 8 181.262
15 14 5.534
15 17 258.192
15 21 91.37874
15 22 -32.8
15 24 104.796
15 25 229.3909
15 26 137.89556
15 28 135.49
15 31 50.7
15 36 154.9
15 42 103.6791
15 43 1.0
15 48 18.4899
15 51 56.2423
15 53 75.373
15 56 261.54
15 57 -74.5
15 59 105.2078
15 61 48.0
15 69 156.01
15 70 251.017
15 77 127.95026
15 78 105.0
15 86 -43.035
15 90 220.608
15 96 131.27884
15 99 140.96
15 105 211.7379
15 106 56.32
15 114 6.68
15 118 55.6123
15 121 122.204
15 122 97.891
15 123 173.929
15 124 42.74
15 130 75.2208
15 134 54.3
15 137 -60.58
15 139 -34.0
15 143 67.44
15 148 -95.2
15 150 161.2717
15 153 -23.0
15 159 183.79
15 163 -58.864
15 165 263.93
15 167 191.5
15 168 178.0142
15 173 56.7307
15 174 120.62606
15 177 93.62
15 181 148.481
15 182 140.56643
15 190 -67.8
15 205 80.9
15 208 159.0
15 210 149.806
15 217 61.3
15 219 -20.8952
15 221 199.192
15 229 128.9
15 241 104.4741
15 242 91.30682
15 245 -51.1
15 249 77.97916
16 0 -29.52
16 3 150.828
16 15 105.0
16 23 14.998
16 37 -39.0
16 39 186.0
16 45 229.46727
16 57 82.42
16 63 71.38127
16 64 15.1
16 67 116.6178
16 69 80.1404
16 74 98.516
16 81 -39.23
16 83 156.2
16 87 174.87
16 91 5.52
16 95 -19.784
16 99 -3.009
16 103 85.78
16 105 -11.695
16 111 104.17931
16 119 69.13
16 130 74.7
16 132 294.675
16 134 251.4
16 140 160.625
16 144 221.1
16 145 103.66225
16 150 37.9
16 157 36.0
16 162 131.77
16 163 -165.672
16 167 191.7
16 169 149.3
16 179 203.16
16 180 53.8355
16 185 321.2
16 187 65.25195
16 189 89.0
16 193 53.45743
16 194 216.2
16 197 -108.133
16 198 0.26897
16 201 17.5
16 202 131.90291
16 209 129.4233
16 215 180.1071
16 218 237.64078
16 223 151.16853
16 224 67.0
16 227 37.162
16 230 113.543
16 234 44.0011
16 237 -29.0
16 242 -85.03
16 243 -34.82
16 245 138.0
16 246 83.0405
16 247 51.1
17 7 116.0
17 11 302.965
17 13 142.0
17 15 206.72
17 17 80.57
17 18 54.758
17 23 196.82
17 28 32.5
17 33 -44.4
17 34 -63.97
17 38 62.01
17 40 91.57666
17 46 97.013
17 48 33.2
17 50 21.47
17 55 55.42
17 67 -15.47
17 73 -10.278
17 74 53.07
17 79 -40.26129
17 80 250.0
17 82 -62.05335
17 83 128.49236
17 89 171.0852
17 90 5.9
17 91 140.0
17 96 71.7648
17 98 134.0
17 100 206.555
17 104 42.95694
17 110 102.7
17 114 167.62
17 122 152.82
17 125 227.3989
17 136 35.0
17 145 154.37951
17 149 129.12461
17 150 41.5
17 153 46.681
17 157 221.851
17 158 136.572
17 165 -79.0
17 168 172.71
17 171 79.96
17 184 94.0
17 187 136.02336
17 188 266.44382
17 193 -94.52499
17 201 28.815
17 202 189.43329
17 204 181.913
17 207 188.1777
17 215 107.09
17 218 240.8186
17 219 183.35134
17 223 71.0
17 224 66.3421
17 225 168.0
17 227 20.8
17 230 53.68
17 238 223.0
17 239 99.57879
17 245 -110.0
18 1 224.199
18 2 -13.64581
18 22 189.1
18 24 -32.5842
18 25 182.97028
18 32 66.0003
18 33 68.23
18 36 238.9417
18 42 120.0
18 50 -10.269
18 58 60.244
18 61 120.845
18 63 221.375
18 64 344.821
18 65 37.31
18 66 117.01856
18 74 -84.0475
18 76 22.0
18 77 -0.2
18 78 152.1532
18 89 -70.67906
18 93 95.9
18 95 -12.2152
18 101 108.191
18 102 144.3604
18 106 74.66358
18 107 -1.4728
18 114 81.0
18 115 -52.0
18 128 104.4
18 131 103.0
18 132 93.0
18 133 240.0
18 140 -137.4
18 145 122.5407
18 159 132.3227
18 164 139.61932
18 165 239.38
18 166 -1.0
18 180 132.93
18 184 198.01
18 185 213.0
18 187 38.6
18 196 -99.2
18 202 -28.0
18 204 36.952
18 211 218.0
18 215 47.548
18 216 125.0
18 229 89.0
18 238 -84.14851
18 242 73.871
18 249 25.81
19 14 22.18
19 18 108.3
19 25 128.40193
19 27 129.87
19 34 36.916
19 39 -27.0
19 40 227.0
19 44 198.1
19 53 115.0
19 63 195.13
19 68 67.5
19 69 -53.0
19 72 136.1729
19 76 38.31
19 78 190.28012
19 84 61.93
19 86 -87.328
19 93 223.673
19 99 -3.80956
19 100 68.02
19 103 77.1386
19 104 225.5
19 105 -70.9
19 116 273.486
19 118 168.62
19 119 137.4
19 123 -7.0
19 125 7.149
19 128 -153.3643
19 131 71.9715
19 135 210.0
19 136 0.167
19 141 115.26
19 142 93.0
19 143 194.80247
19 144 240.0
19 147 210.2253
19 162 122.56
19 164 171.5
19 171 272.47
19 175 93.83
19 184 7.0
19 188 114.8603
19 192 241.97207
19 194 149.1277
19 205 174.8
19 209 64.501
19 214 152.9
19 220 21.9
19 228 52.5517
19 233 75.978
19 234 224.0
20 1 -17.802
20 4 9.56973
20 17 147.355
20 20 272.63259
20 21 276.3
20 22 181.2712
20 27 -21.6
20 29 63.47649
20 32 -149.67
20 40 136.0
20 42 10.898
20 44 -72.42172
20 49 113.0
20 56 270.601
20 58 257.972
20 60 -18.4
20 67 193.82407
20 68 -51.83
20 72 70.77778
20 76 -219.86
20 83 176.824
20 88 235.43825
20 91 131.1
20 99 -35.2546
20 108 33.217
20 115 -6.41
20 116 83.6
20 124 0.0
20 127 233.2
20 134 140.0
20 138 24.0
20 139 161.34032
20 140 257.1289
20 145 -1.267
20 148 -39.72819
20 150 104.13
20 155 83.0
20 165 -12.616
20 171 50.16
20 174 133.38
20 176 246.88004
20 178 194.55
20 180 202.84003
20 193 -143.873
20 196 188.41
20 201 -30.0
20 203 63.53974
20 208 98.96265
20 211 20.0
20 212 80.2732
20 219 46.035
20 223 -9.5224
20 229 166.2198
20 231 178.0
20 232 46.0
20 233 139.33
20 239 67.0
20 245 253.3958
20 249 25.38
21 6 128.5
21 7 100.34727
21 9 71.61082
21 12 -10.0
21 14 246.0
21 21 233.9877
21 35 88.544
21 46 176.8
21 49 184.134
21 50 190.23342
21 56 0.9
21 57 -127.7965
21 61 243.3177
21 62 207.164
21 72 97.7
21 76 150.82
21 82 139.84
21 99 122.9232
21 101 280.38957
21 104 159.2918
21 106 -65.757
21 109 115.7529
21 112 -68.2195
21 117 58.2778
21 119 82.5859
21 131 273.0
21 145 -13.21778
21 149 191.3
21 153 -116.2968
21 156 -21.05832
21 160 237.1
21 161 327.6
21 170 15.48
21 174 334.931
21 188 91.631
21 189 14.33
21 192 301.40055
21 205 196.78064
21 209 95.1074
21 210 130.12
21 235 213.9491
21 240 53.8017
21 245 281.166
22 2 323.019
22 5 178.59
22 6 286.9
22 10 40.43
22 13 4.60773
22 18 149.7321
22 20 181.07176
22 35 235.98
22 39 149.0
22 42 111.0
22 48 39.02294
22 49 119.9467
22 53 -57.0
22 61 0.409
22 65 72.015
22 67 28.5
22 69 -7.464
22 71 148.27
22 74 131.4
22 76 246.9
22 78 75.95784
22 94 51.296
22 95 171.7
22 96 107.0
22 99 13.4847
22 102 118.5
22 105 161.01
22 114 67.0
22 118 206.0
22 119 32.72
22 120 24.6206
22 123 274.19822
22 124 156.3445
22 128 184.91
22 136 96.0
22 142 123.4
22 146 4.91
22 148 48.1596
22 150 -85.007
22 155 130.97202
22 158 128.734
22 159 103.15
22 162 40.0
22 164 119.01
22 165 307.9
22 168 53.45996
22 170 190.0
22 173 155.8716
22 178 43.4712
22 184 89.0889
22 185 -33.3
22 189 39.8
22 195 59.42
22 199 152.85
22 200 -122.06
22 202 -12.2
22 207 78.7
22 209 -16.0
22 217 121.0506
22 218 36.18459
22 223 202.9
22 224 166.1
22 228 161.0
22 230 107.95
22 248 52.97901
23 1 73.87365
23 4 117.3361
23 28 131.2
23 29 76.8803
23 36 55.349
23 40 184.8754
23 41 144.11717
23 47 115.173
23 50 343.72
23 55 10.864
23 57 5.3
23 63 106.0
23 67 60.3
23 68 38.1
23 70 55.49356
23 72 -44.51
23 84 -51.802
23 86 199.8007
23 90 142.9
23 91 203.0261
23 94 -11.88
23 96 93.701
23 97 50.0
23 103 80.778
23 104 31.61282
23 108 55.7824
23 109 2.2467
23 110 173.0
23 113 35.0401
23 119 -84.7
23 130 183.94193
23 131 178.58
23 139 -56.0
23 141 265.557
23 143 113.138
23 145 74.4998
23 151 129.3421
23 152 183.7642
23 154 167.60382
23 157 179.70804
23 158 -34.5989
23 162 13.8383
23 163 268.0
23 166 -77.7
23 168 201.95749
23 169 162.2418
23 175 59.1293
23 177 70.98471
23 185 211.89249
23 187 58.0
23 189 93.0
23 191 148.052
23 197 178.897
23 208 70.946
23 212 213.9
23 215 -44.3
23 217 41.8
23 219 122.59
23 222 68.5985
23 226 -16.5502
23 238 25.22
23 241 17.0
23 245 -37.79
23 247 65.85861
24 4 267.0
24 7 204.23
24 8 62.263
24 13 77.5858
24 16 258.46
24 21 135.46
24 29 22.0
24 34 -50.4
24 40 32.0
24 41 39.34297
24 54 -44.86
24 57 81.339
24 59 -61.2
24 62 127.46
24 68 60.5767
24 73 147.0
24 79 195.6345
24 80 19.95
24 81 195.14
24 82 104.54471
24 83 288.9
24 90 257.4972
24 98 86.39582
24 108 -69.4
24 109 -50.6
24 111 200.0
24 112 120.907
24 132 76.51372
24 151 219.82474
24 152 161.33
24 153 257.83
24 157 -38.08
24 158 257.0
24 160 -59.732
24 170 255.65
24 173 164.575
24 177 273.1973
24 184 145.53
24 190 99.21348
24 193 171.1
24 199 148.0
24 200 78.7
24 202 37.0193
24 207 -34.8451
24 220 -13.41
24 223 26.1099
24 227 17.0
24 231 -48.54
24 232 119.51
24 236 51.0
24 240 61.2
25 2 318.94
25 7 77.0
25 10 301.005
25 11 33.38469
25 16 241.799
25 17 291.818
25 18 79.0
25 25 122.0
25 33 161.53233
25 37 134.0
25 41 -41.9
25 43 186.0
25 44 -100.774
25 47 202.44186
25 64 23.1
25 68 284.185
25 69 -24.2
25 83 -3.0
25 84 175.0
25 87 -14.5
25 104 68.644
25 106 90.218
25 114 134.82
25 116 200.17
25 122 78.84
25 124 91.21
25 127 179.1573
25 130 35.828
25 136 122.1589
25 139 113.7
25 140 197.90249
25 150 70.7
25 151 208.99
25 157 46.372
25 161 201.45
25 166 170.2
25 170 241.32043
25 182 103.897
25 183 71.2755
25 184 65.12
25 185 121.4
25 190 -142.0
25 191 32.97
25 195 107.61
25 197 244.89
25 198 -15.98013
25 199 104.77
25 202 46.71
25 210 26.9
25 216 98.256
25 219 241.439
25 220 81.0
25 229 50.0
25 236 76.74303
25 240 179.32
25 245 -98.584
25 249 41.0
26 7 142.573
26 10 34.0
26 25 26.9497
26 43 126.8
26 52 306.4533
26 54 168.9013
26 62 64.0
26 68 98.056
26 75 138.19895
26 79 7.7
26 80 96.799
26 81 102.0
26 83 177.16692
26 85 196.4
26 95 270.94
26 96 136.3
26 103 55.2
26 104 -99.0
26 113 359.61258
26 114 256.521
26 116 193.171
26 131 66.3
26 134 59.09
26 135 98.04
26 141 -27.0
26 142 47.378
26 147 40.579
26 155 132.8739
26 157 20.91
26 159 176.15031
26 169 99.135
26 174 195.96774
26 175 42.1412
26 179 253.5
26 184 85.47
26 185 32.288
26 186 270.0
26 189 -0.973
26 191 42.133
26 196 87.35496
26 197 -49.587
26 203 124.91446
26 204 -30.482
26 206 252.9
26 207 47.95
26 208 172.0
26 215 209.397
26 217 115.84069
26 224 49.0
26 233 69.3
26 239 4.5
26 240 43.27
26 245 261.0
26 246 234.96
26 249 40.224
27 1 174.425
27 7 -0.924
27 9 56.46
27 13 23.3563
27 14 106.74
27 16 -10.8096
27 17 -16.348
27 23 238.0
27 29 25.0118
27 36 -12.61973
27 46 92.47261
27 47 41.6
27 49 -24.69
27 50 134.523
27 52 6.2
27 53 85.9933
27 54 122.3396
27 55 12.97
27 62 -189.7
27 64 15.0
27 66 162.8
27 72 274.79
27 75 160.6745
27 76 10.0
27 86 71.33268
27 89 144.0
27 96 32.6624
27 97 92.8988
27 100 136.76565
27 102 80.96316
27 113 140.6022
27 115 -52.0
27 118 23.0
27 122 156.70994
27 126 122.29472
27 131 87.654
27 140 106.36
27 143 26.8
27 151 202.141
27 153 187.0
27 155 25.84772
27 160 105.88
27 164 226.0
27 167 119.7963
27 168 130.556
27 174 49.234
27 176 111.236
27 179 127.97
27 183 56.0
27 188 135.3
27 192 349.9091
27 196 -22.0
27 205 135.1251
27 206 41.0
27 210 93.04
