implementation,action,num_rows,num_cols,filled,time
csr,find: non-existing value,100,100,0.66,0.260765900000024
array,find: existing value,100,100,1.0,0.1716390000001411
linked_list,find: existing value,100,100,1.0,0.003045899999960966
csr,find: existing value,100,100,1.0,0.3050196999997752
array,find: non-existing value,100,100,1.0,0.17374169999993683
linked_list,find: non-existing value,100,100,1.0,0.002821099999891885
csr,find: non-existing value,100,100,1.0,0.3368604999996023
array,find: existing value,100,1,0.33,0.004222399999889603
linked_list,find: existing value,100,1,0.33,0.0005064000001766544
csr,find: existing value,100,1,0.33,0.0017876000001706416
array,find: non-existing value,100,1,0.33,0.004327900000134832
linked_list,find: non-existing value,100,1,0.33,0.0005421000000751519
csr,find: non-existing value,100,1,0.33,0.0017738000001372711
array,find: existing value,100,1,0.66,0.004559399999834568
linked_list,find: existing value,100,1,0.66,0.0012111999999433465
csr,find: existing value,100,1,0.66,0.0024375000002692104
array,find: non-existing value,100,1,0.66,0.004249399999935122
linked_list,find: non-existing value,100,1,0.66,0.0011021999998774845
csr,find: non-existing value,100,1,0.66,0.002188399999795365
array,find: existing value,100,1,1.0,0.006971500000418018
linked_list,find: existing value,100,1,1.0,0.0015708000000813627
csr,find: existing value,100,1,1.0,0.002656699999988632
array,find: non-existing value,100,1,1.0,0.0045316999999158725
linked_list,find: non-existing value,100,1,1.0,0.001869199999873672
csr,find: non-existing value,100,1,1.0,0.003204300000106741
array,find: existing value,10,1000,0.33,0.09547840000004726
linked_list,find: existing value,10,1000,0.33,0.0029723000002377375
csr,find: existing value,10,1000,0.33,0.22503750000032596
array,find: non-existing value,10,1000,0.33,0.09874360000003435
linked_list,find: non-existing value,10,1000,0.33,0.0024578000002293265
csr,find: non-existing value,10,1000,0.33,0.21217150000029505
array,find: existing value,10,1000,0.66,0.1243398999999954
linked_list,find: existing value,10,1000,0.66,0.006478700000116078
csr,find: existing value,10,1000,0.66,0.272196299999905
array,find: non-existing value,10,1000,0.66,0.12729970000009416
linked_list,find: non-existing value,10,1000,0.66,0.007072300000345422
csr,find: non-existing value,10,1000,0.66,0.26998749999984284
array,find: existing value,10,1000,1.0,0.18097220000026937
linked_list,find: existing value,10,1000,1.0,0.009055999999873166
csr,find: existing value,10,1000,1.0,0.3057058999997935
array,find: non-existing value,10,1000,1.0,0.1499826999997822
linked_list,find: non-existing value,10,1000,1.0,0.008695800000168674
csr,find: non-existing value,10,1000,1.0,0.3251357999997708
array,find: existing value,10,10,0.33,0.001240099999904487
linked_list,find: existing value,10,10,0.33,0.0001876000001175271
csr,find: existing value,10,10,0.33,0.0016992999999274616
array,find: non-existing value,10,10,0.33,0.0012223999997331703
linked_list,find: non-existing value,10,10,0.33,0.00024609999991298537
csr,find: non-existing value,10,10,0.33,0.001877600000170787
array,find: existing value,10,10,0.66,0.001470100000005914
linked_list,find: existing value,10,10,0.66,0.0002764999999271822
csr,find: existing value,10,10,0.66,0.002419300000383373
array,find: non-existing value,10,10,0.66,0.0016152000002875866
linked_list,find: non-existing value,10,10,0.66,0.0003103000003648049
csr,find: non-existing value,10,10,0.66,0.002190900000186957
array,find: existing value,10,10,1.0,0.0018196000000898493
linked_list,find: existing value,10,10,1.0,0.00027150000005349284
csr,find: existing value,10,10,1.0,0.002993300000071031
array,find: non-existing value,10,10,1.0,0.002047999999831518
linked_list,find: non-existing value,10,10,1.0,0.00026630000002114684
csr,find: non-existing value,10,10,1.0,0.0031986000003598747
array,find: existing value,1,100,0.33,0.0009264999998777057
linked_list,find: existing value,1,100,0.33,0.0003428999998504878
csr,find: existing value,1,100,0.33,0.0019308999999338994
array,find: non-existing value,1,100,0.33,0.0009093000003304041
linked_list,find: non-existing value,1,100,0.33,0.00034580000010464573
csr,find: non-existing value,1,100,0.33,0.001950200000010227
array,find: existing value,1,100,0.66,0.0014578000000255997
linked_list,find: existing value,1,100,0.66,0.0006021999997756211
csr,find: existing value,1,100,0.66,0.002258800000163319
array,find: non-existing value,1,100,0.66,0.0012298999999984517
linked_list,find: non-existing value,1,100,0.66,0.0005605000001196458
csr,find: non-existing value,1,100,0.66,0.0022249999997256964
array,find: existing value,1,100,1.0,0.0013813000000482134
linked_list,find: existing value,1,100,1.0,0.0008360000001630397
csr,find: existing value,1,100,1.0,0.0023416000003635418
array,find: non-existing value,1,100,1.0,0.0014608000001317123
linked_list,find: non-existing value,1,100,1.0,0.0009726999996928498
csr,find: non-existing value,1,100,1.0,0.0028012000002490822
array,find: existing value,3160,31,0.33,1.1229420999998183
linked_list,find: existing value,3160,31,0.33,0.06107339999971373
csr,find: existing value,3160,31,0.33,2.167196099999728
array,find: non-existing value,3160,31,0.33,1.19010470000012
linked_list,find: non-existing value,3160,31,0.33,0.067423499999677
csr,find: non-existing value,3160,31,0.33,2.2897068000002037
array,find: existing value,3160,31,0.66,1.6585721999999805
linked_list,find: existing value,3160,31,0.66,0.06629229999998643
csr,find: existing value,3160,31,0.66,2.985591000000113
array,find: non-existing value,3160,31,0.66,1.780185900000106
linked_list,find: non-existing value,3160,31,0.66,0.06523839999999836
csr,find: non-existing value,3160,31,0.66,2.977708399999756
array,find: existing value,3160,31,1.0,2.0952965000001313
linked_list,find: existing value,3160,31,1.0,0.0741345999999794
csr,find: existing value,3160,31,1.0,3.598065399999996
array,find: non-existing value,3160,31,1.0,2.1121783999997206
linked_list,find: non-existing value,3160,31,1.0,0.06332920000022568
csr,find: non-existing value,3160,31,1.0,3.6023557000003166
array,find: existing value,316,316,0.33,1.1973275999998805
linked_list,find: existing value,316,316,0.33,0.006705400000100781
csr,find: existing value,316,316,0.33,2.120986599999924
array,find: non-existing value,316,316,0.33,1.0915176000003157
linked_list,find: non-existing value,316,316,0.33,0.0064784000001054665
csr,find: non-existing value,316,316,0.33,2.0266600999998445
array,find: existing value,316,316,0.66,1.2976329000002806
linked_list,find: existing value,316,316,0.66,0.009294699999827571
csr,find: existing value,316,316,0.66,2.552450399999998
array,find: non-existing value,316,316,0.66,1.386194499999874
linked_list,find: non-existing value,316,316,0.66,0.008540099999663653
csr,find: non-existing value,316,316,0.66,2.665734799999882
array,find: existing value,316,316,1.0,1.4342410000003838
linked_list,find: existing value,316,316,1.0,0.008956899999702728
csr,find: existing value,316,316,1.0,3.368094800000108
array,find: non-existing value,316,316,1.0,1.5847325999998247
linked_list,find: non-existing value,316,316,1.0,0.01186890000008134
csr,find: non-existing value,316,316,1.0,3.0505050000001575
array,find: existing value,31,3160,0.33,1.0339720000001762
linked_list,find: existing value,31,3160,0.33,0.009375099999942904
csr,find: existing value,31,3160,0.33,2.20944099999997
array,find: non-existing value,31,3160,0.33,0.9607547000000523
linked_list,find: non-existing value,31,3160,0.33,0.013989600000059
csr,find: non-existing value,31,3160,0.33,2.275125499999831
array,find: existing value,31,3160,0.66,1.1978958999998213
linked_list,find: existing value,31,3160,0.66,0.01783720000003086
csr,find: existing value,31,3160,0.66,2.7573844999997164
array,find: non-existing value,31,3160,0.66,1.2388246000000436
linked_list,find: non-existing value,31,3160,0.66,0.03335800000013478
csr,find: non-existing value,31,3160,0.66,2.694994100000258
array,find: existing value,31,3160,1.0,1.7615789999999834
linked_list,find: existing value,31,3160,1.0,0.03220550000014555
csr,find: existing value,31,3160,1.0,3.370692599999984
array,find: non-existing value,31,3160,1.0,1.6006659999998192
linked_list,find: non-existing value,31,3160,1.0,0.035740899999836984
csr,find: non-existing value,31,3160,1.0,3.1611219000001256
array,find: existing value,320,3,0.33,0.021005699999932403
linked_list,find: existing value,320,3,0.33,0.005162099999779457
csr,find: existing value,320,3,0.33,0.017658299999766314
array,find: non-existing value,320,3,0.33,0.02090589999988879
linked_list,find: non-existing value,320,3,0.33,0.006338000000141619
csr,find: non-existing value,320,3,0.33,0.025215399999979127
array,find: existing value,320,3,0.66,0.022284299999682844
linked_list,find: existing value,320,3,0.66,0.005649600000197097
csr,find: existing value,320,3,0.66,0.023684199999934208
array,find: non-existing value,320,3,0.66,0.022197999999661988
linked_list,find: non-existing value,320,3,0.66,0.00615269999980228
csr,find: non-existing value,320,3,0.66,0.02447359999996479
array,find: existing value,320,3,1.0,0.02686509999966802
linked_list,find: existing value,320,3,1.0,0.00647339999977703
csr,find: existing value,320,3,1.0,0.031717700000172044
array,find: non-existing value,320,3,1.0,0.02775229999997464
linked_list,find: non-existing value,320,3,1.0,0.00566770000023098
csr,find: non-existing value,320,3,1.0,0.026903199999651406
array,find: existing value,32,32,0.33,0.011715999999978521
linked_list,find: existing value,32,32,0.33,0.0008943000002545887
csr,find: existing value,32,32,0.33,0.021824500000093394
array,find: non-existing value,32,32,0.33,0.01543549999996685
linked_list,find: non-existing value,32,32,0.33,0.0014127999997981533
csr,find: non-existing value,32,32,0.33,0.04095069999993939
array,find: existing value,32,32,0.66,0.013446100000237493
linked_list,find: existing value,32,32,0.66,0.0009002000001601118
csr,find: existing value,32,32,0.66,0.026983300000210875
array,find: non-existing value,32,32,0.66,0.01269979999960924
linked_list,find: non-existing value,32,32,0.66,0.0008845000002111192
csr,find: non-existing value,32,32,0.66,0.026596600000175386
array,find: existing value,32,32,1.0,0.016359400000055757
linked_list,find: existing value,32,32,1.0,0.0010100999998030602
csr,find: existing value,32,32,1.0,0.030575400000088848
array,find: non-existing value,32,32,1.0,0.01805869999998322
linked_list,find: non-existing value,32,32,1.0,0.0007663999999749649
csr,find: non-existing value,32,32,1.0,0.028088600000046426
array,find: existing value,3,320,0.33,0.009480299999722774
linked_list,find: existing value,3,320,0.33,0.0010013999999500811
csr,find: existing value,3,320,0.33,0.01933259999987058
array,find: non-existing value,3,320,0.33,0.008248600000115403
linked_list,find: non-existing value,3,320,0.33,0.0009662000002208515
csr,find: non-existing value,3,320,0.33,0.01911000000018248
array,find: existing value,3,320,0.66,0.010682999999971798
linked_list,find: existing value,3,320,0.66,0.0018457999999554886
csr,find: existing value,3,320,0.66,0.024896000000353524
array,find: non-existing value,3,320,0.66,0.010144899999886547
linked_list,find: non-existing value,3,320,0.66,0.0022254000000430096
csr,find: non-existing value,3,320,0.66,0.024046599999564933
array,find: existing value,3,320,1.0,0.01241840000011507
linked_list,find: existing value,3,320,1.0,0.0026612999999997555
csr,find: existing value,3,320,1.0,0.02685040000005756
array,find: non-existing value,3,320,1.0,0.024090800000067247
linked_list,find: non-existing value,3,320,1.0,0.0028093999999327934
csr,find: non-existing value,3,320,1.0,0.02752250000003187
array,insert: row at start,10000,100,0.33,13.153189100000418
linked_list,insert: row at start,10000,100,0.33,0.44805980000001
csr,insert: row at start,10000,100,0.33,0.0003971000001001812
array,insert: row at end,10000,100,0.33,0.15373649999992267
linked_list,insert: row at end,10000,100,0.33,0.38247110000020257
csr,insert: row at end,10000,100,0.33,6.680000024061883e-05
array,insert: row after end,10000,100,0.33,8.209999987229821e-05
linked_list,insert: row after end,10000,100,0.33,0.1911021000000801
csr,insert: row after end,10000,100,0.33,4.9899999794433825e-05
array,insert: row into middle,10000,100,0.33,6.94389080000019
linked_list,insert: row into middle,10000,100,0.33,0.4233439999998154
csr,insert: row into middle,10000,100,0.33,0.00029910000012023374
array,insert: row at random pos.,10000,100,0.33,7.664208000000144
linked_list,insert: row at random pos.,10000,100,0.33,0.45332960000041567
csr,insert: row at random pos.,10000,100,0.33,0.0004770999998982006
array,insert: col at start,10000,100,0.33,37.78648280000016
linked_list,insert: col at start,10000,100,0.33,18.09789120000005
csr,insert: col at start,10000,100,0.33,4.0874360000002525
array,insert: col at end,10000,100,0.33,32.895140099999935
linked_list,insert: col at end,10000,100,0.33,48.15190380000013
csr,insert: col at end,10000,100,0.33,3.9288923000003706
array,insert: col after end,10000,100,0.33,3.370000013092067e-05
linked_list,insert: col after end,10000,100,0.33,1.4552002999998876
csr,insert: col after end,10000,100,0.33,4.2800000301213004e-05
array,insert: col into middle,10000,100,0.33,45.59655859999975
linked_list,insert: col into middle,10000,100,0.33,47.990309100000104
csr,insert: col into middle,10000,100,0.33,4.743045200000324
array,insert: col at random pos.,10000,100,0.33,56.76627980000012
linked_list,insert: col at random pos.,10000,100,0.33,77.04374469999993
csr,insert: col at random pos.,10000,100,0.33,4.261437999999998
array,insert: row at start,10000,100,0.66,15.879068400000051
linked_list,insert: row at start,10000,100,0.66,0.33788179999964996
csr,insert: row at start,10000,100,0.66,0.00038600000016231206
array,insert: row at end,10000,100,0.66,0.16684910000003583
linked_list,insert: row at end,10000,100,0.66,0.28420390000019324
csr,insert: row at end,10000,100,0.66,6.579999990208307e-05
array,insert: row after end,10000,100,0.66,2.969999968627235e-05
linked_list,insert: row after end,10000,100,0.66,0.12871549999999843
csr,insert: row after end,10000,100,0.66,4.380000018500141e-05
array,insert: row into middle,10000,100,0.66,8.0164663999999
linked_list,insert: row into middle,10000,100,0.66,0.3143205000001217
csr,insert: row into middle,10000,100,0.66,0.00023400000009132782
array,insert: row at random pos.,10000,100,0.66,8.183333599999969
linked_list,insert: row at random pos.,10000,100,0.66,0.34384840000029726
csr,insert: row at random pos.,10000,100,0.66,0.0010135999996236933
array,insert: col at start,10000,100,0.66,37.76401110000006
linked_list,insert: col at start,10000,100,0.66,15.618967599999905
csr,insert: col at start,10000,100,0.66,7.5402312999999594
array,insert: col at end,10000,100,0.66,42.13804260000006
linked_list,insert: col at end,10000,100,0.66,44.1054022000003
csr,insert: col at end,10000,100,0.66,9.08652579999989
array,insert: col after end,10000,100,0.66,3.120000019407598e-05
linked_list,insert: col after end,10000,100,0.66,1.781387900000027
csr,insert: col after end,10000,100,0.66,5.0600000122358324e-05
array,insert: col into middle,10000,100,0.66,50.63993750000009
linked_list,insert: col into middle,10000,100,0.66,47.119388099999924
csr,insert: col into middle,10000,100,0.66,8.745898800000305
array,insert: col at random pos.,10000,100,0.66,67.02203180000015
linked_list,insert: col at random pos.,10000,100,0.66,85.79401860000007
csr,insert: col at random pos.,10000,100,0.66,10.497074999999768
array,insert: row at start,10000,100,1.0,22.07686680000006
linked_list,insert: row at start,10000,100,1.0,0.3534092999998393
csr,insert: row at start,10000,100,1.0,0.00042619999976523104
array,insert: row at end,10000,100,1.0,0.24272119999977804
linked_list,insert: row at end,10000,100,1.0,0.3072747999999592
csr,insert: row at end,10000,100,1.0,6.470000016634003e-05
array,insert: row after end,10000,100,1.0,2.840000024662004e-05
linked_list,insert: row after end,10000,100,1.0,0.12858529999994062
csr,insert: row after end,10000,100,1.0,4.830000034417026e-05
array,insert: row into middle,10000,100,1.0,10.451914399999623
linked_list,insert: row into middle,10000,100,1.0,0.41293309999991834
csr,insert: row into middle,10000,100,1.0,0.0002612999996927101
array,insert: row at random pos.,10000,100,1.0,11.10634089999985
linked_list,insert: row at random pos.,10000,100,1.0,0.35653689999981
csr,insert: row at random pos.,10000,100,1.0,0.00036820000013904064
array,insert: col at start,10000,100,1.0,51.970894600000065
linked_list,insert: col at start,10000,100,1.0,15.723626599999989
csr,insert: col at start,10000,100,1.0,10.831875599999876
array,insert: col at end,10000,100,1.0,45.087035000000014
linked_list,insert: col at end,10000,100,1.0,45.92926219999981
csr,insert: col at end,10000,100,1.0,13.002052599999843
array,insert: col after end,10000,100,1.0,2.8899999961140566e-05
linked_list,insert: col after end,10000,100,1.0,1.4059434000000692
csr,insert: col after end,10000,100,1.0,6.010000015521655e-05
array,insert: col into middle,10000,100,1.0,66.41786290000027
linked_list,insert: col into middle,10000,100,1.0,46.9883577999999
csr,insert: col into middle,10000,100,1.0,13.969600199999604
array,insert: col at random pos.,10000,100,1.0,81.61935569999969
linked_list,insert: col at random pos.,10000,100,1.0,78.95071030000008
csr,insert: col at random pos.,10000,100,1.0,15.42897559999983
array,insert: row at start,1000,1000,0.33,11.489378800000395
linked_list,insert: row at start,1000,1000,0.33,0.034661899999719026
csr,insert: row at start,1000,1000,0.33,0.0001046000002133951
array,insert: row at end,1000,1000,0.33,1.3973157000000356
linked_list,insert: row at end,1000,1000,0.33,0.03404309999996258
csr,insert: row at end,1000,1000,0.33,6.890000031489762e-05
array,insert: row after end,1000,1000,0.33,3.060000017285347e-05
linked_list,insert: row after end,1000,1000,0.33,0.014594300000226212
csr,insert: row after end,1000,1000,0.33,5.4799999816168565e-05
array,insert: row into middle,1000,1000,0.33,7.807814900000267
linked_list,insert: row into middle,1000,1000,0.33,0.042638000000351894
csr,insert: row into middle,1000,1000,0.33,8.949999983087764e-05
array,insert: row at random pos.,1000,1000,0.33,8.740467699999954
linked_list,insert: row at random pos.,1000,1000,0.33,0.04751139999962106
csr,insert: row at random pos.,1000,1000,0.33,0.0001870999999482592
array,insert: col at start,1000,1000,0.33,20.78619669999989
linked_list,insert: col at start,1000,1000,0.33,2.117750899999919
csr,insert: col at start,1000,1000,0.33,4.471443300000374
array,insert: col at end,1000,1000,0.33,2.6173115999999936
linked_list,insert: col at end,1000,1000,0.33,6.257414100000005
csr,insert: col at end,1000,1000,0.33,2.2149818000002597
array,insert: col after end,1000,1000,0.33,3.969999988839845e-05
linked_list,insert: col after end,1000,1000,0.33,0.1764127000001281
csr,insert: col after end,1000,1000,0.33,4.2299999677197775e-05
array,insert: col into middle,1000,1000,0.33,20.279596100000163
linked_list,insert: col into middle,1000,1000,0.33,9.250056899999436
csr,insert: col into middle,1000,1000,0.33,4.502877900000385
array,insert: col at random pos.,1000,1000,0.33,16.454964200000177
linked_list,insert: col at random pos.,1000,1000,0.33,11.761471900000288
csr,insert: col at random pos.,1000,1000,0.33,4.893588500000078
array,insert: row at start,1000,1000,0.66,16.69961710000007
linked_list,insert: row at start,1000,1000,0.66,0.03568449999966106
csr,insert: row at start,1000,1000,0.66,9.980000049836235e-05
array,insert: row at end,1000,1000,0.66,1.986871500000234
linked_list,insert: row at end,1000,1000,0.66,0.031675799999902665
csr,insert: row at end,1000,1000,0.66,6.459999985963805e-05
array,insert: row after end,1000,1000,0.66,2.8000000384054147e-05
linked_list,insert: row after end,1000,1000,0.66,0.014164899999741465
csr,insert: row after end,1000,1000,0.66,6.100000064179767e-05
array,insert: row into middle,1000,1000,0.66,11.382102400000804
linked_list,insert: row into middle,1000,1000,0.66,0.04485789999944245
csr,insert: row into middle,1000,1000,0.66,0.00010059999931399943
array,insert: row at random pos.,1000,1000,0.66,12.812276599999677
linked_list,insert: row at random pos.,1000,1000,0.66,0.045313200000236975
csr,insert: row at random pos.,1000,1000,0.66,0.0001824000000851811
array,insert: col at start,1000,1000,0.66,29.913222700000006
linked_list,insert: col at start,1000,1000,0.66,2.2235131999996156
csr,insert: col at start,1000,1000,0.66,8.80711599999995
array,insert: col at end,1000,1000,0.66,3.599485800000366
linked_list,insert: col at end,1000,1000,0.66,6.359536500000104
csr,insert: col at end,1000,1000,0.66,4.868879900000138
array,insert: col after end,1000,1000,0.66,2.9100000574544538e-05
linked_list,insert: col after end,1000,1000,0.66,0.24756250000064028
csr,insert: col after end,1000,1000,0.66,5.529999998543644e-05
array,insert: col into middle,1000,1000,0.66,19.588237600000866
linked_list,insert: col into middle,1000,1000,0.66,7.380887799999982
csr,insert: col into middle,1000,1000,0.66,7.662105400000655
array,insert: col at random pos.,1000,1000,0.66,27.2490444999994
linked_list,insert: col at random pos.,1000,1000,0.66,11.37262660000033
csr,insert: col at random pos.,1000,1000,0.66,7.612224100000276
array,insert: row at start,1000,1000,1.0,18.381326600000648
linked_list,insert: row at start,1000,1000,1.0,0.03284410000014759
csr,insert: row at start,1000,1000,1.0,0.00011050000011891825
array,insert: row at end,1000,1000,1.0,2.094304799999918
linked_list,insert: row at end,1000,1000,1.0,0.032390700000178185
csr,insert: row at end,1000,1000,1.0,8.710000020073494e-05
array,insert: row after end,1000,1000,1.0,7.090000053722179e-05
linked_list,insert: row after end,1000,1000,1.0,0.016083700000308454
csr,insert: row after end,1000,1000,1.0,0.00012069999957020627
array,insert: row into middle,1000,1000,1.0,12.036799800000153
linked_list,insert: row into middle,1000,1000,1.0,0.03985560000000987
csr,insert: row into middle,1000,1000,1.0,9.350000073027331e-05
array,insert: row at random pos.,1000,1000,1.0,12.769479800000227
linked_list,insert: row at random pos.,1000,1000,1.0,0.04498039999998582
csr,insert: row at random pos.,1000,1000,1.0,0.00024699999994481914
array,insert: col at start,1000,1000,1.0,35.31853719999981
linked_list,insert: col at start,1000,1000,1.0,2.3047399999995832
csr,insert: col at start,1000,1000,1.0,14.148433100000148
array,insert: col at end,1000,1000,1.0,4.880886400000236
linked_list,insert: col at end,1000,1000,1.0,7.470358999999917
csr,insert: col at end,1000,1000,1.0,7.071463100000074
array,insert: col after end,1000,1000,1.0,2.8500000553322025e-05
linked_list,insert: col after end,1000,1000,1.0,0.1919339999994918
csr,insert: col after end,1000,1000,1.0,9.360000058222795e-05
array,insert: col into middle,1000,1000,1.0,22.46780360000048
linked_list,insert: col into middle,1000,1000,1.0,7.257367500000328
csr,insert: col into middle,1000,1000,1.0,10.532261599999401
array,insert: col at random pos.,1000,1000,1.0,26.274540700000216
linked_list,insert: col at random pos.,1000,1000,1.0,11.574090199999773
csr,insert: col at random pos.,1000,1000,1.0,11.115267099999983
array,insert: row at start,1000,10,0.33,0.14561409999987518
linked_list,insert: row at start,1000,10,0.33,0.03403630000047997
csr,insert: row at start,1000,10,0.33,8.450000041193562e-05
array,insert: row at end,1000,10,0.33,0.01805450000028941
linked_list,insert: row at end,1000,10,0.33,0.03054950000023382
csr,insert: row at end,1000,10,0.33,5.870000040886225e-05
array,insert: row after end,1000,10,0.33,2.5100000129896216e-05
linked_list,insert: row after end,1000,10,0.33,0.013944100000117032
csr,insert: row after end,1000,10,0.33,7.900000036897836e-05
array,insert: row into middle,1000,10,0.33,0.09720040000047447
linked_list,insert: row into middle,1000,10,0.33,0.0408279000002949
csr,insert: row into middle,1000,10,0.33,0.00012070000047970098
array,insert: row at random pos.,1000,10,0.33,0.10299060000033933
linked_list,insert: row at random pos.,1000,10,0.33,0.045058800000333576
csr,insert: row at random pos.,1000,10,0.33,0.00020850000055361306
array,insert: col at start,1000,10,0.33,0.539792500000658
linked_list,insert: col at start,1000,10,0.33,2.167000499999631
csr,insert: col at start,1000,10,0.33,0.03256440000041039
array,insert: col at end,1000,10,0.33,1.390255199999956
linked_list,insert: col at end,1000,10,0.33,6.4030573
csr,insert: col at end,1000,10,0.33,0.036676700000498386
array,insert: col after end,1000,10,0.33,2.8200000087963417e-05
linked_list,insert: col after end,1000,10,0.33,0.1682501000004777
csr,insert: col after end,1000,10,0.33,4.0800000533636194e-05
array,insert: col into middle,1000,10,0.33,2.430960099999538
linked_list,insert: col into middle,1000,10,0.33,7.732141700000284
csr,insert: col into middle,1000,10,0.33,0.042795599999408296
array,insert: col at random pos.,1000,10,0.33,3.9317768999999316
linked_list,insert: col at random pos.,1000,10,0.33,12.03108179999981
csr,insert: col at random pos.,1000,10,0.33,0.0497706999994989
array,insert: row at start,1000,10,0.66,0.2092374000003474
linked_list,insert: row at start,1000,10,0.66,0.0376072999997632
csr,insert: row at start,1000,10,0.66,0.00010060000022349413
array,insert: row at end,1000,10,0.66,0.025768699999389355
linked_list,insert: row at end,1000,10,0.66,0.037390500000583415
csr,insert: row at end,1000,10,0.66,0.00010449999990669312
array,insert: row after end,1000,10,0.66,9.539999973640079e-05
